split,sample_id,trajectory_rmse
test,9323,0.011447887867689133
test,9324,0.03850525617599487
test,9325,0.03599892556667328
test,9326,0.00972955022007227
test,9327,0.024746717885136604
test,9328,0.0360393263399601
test,9329,0.021961601451039314
test,9330,0.058836109936237335
test,9331,0.018174581229686737
test,9332,0.04137128219008446
test,9333,0.02185608632862568
test,9334,0.19602762162685394
test,9335,0.021840929985046387
test,9384,0.023042339831590652
test,9385,0.02097056619822979
test,9386,0.007263152860105038
test,9387,0.03257982060313225
test,9388,0.008376344107091427
test,9389,0.016219792887568474
test,9390,0.0072506871074438095
test,9391,0.008643738925457
test,9392,0.010072266682982445
test,9393,0.0160951130092144
test,9394,0.0231099184602499
test,9395,0.08401524275541306
test,9396,0.02797556109726429
test,9397,0.010180279612541199
test,9398,0.009051828645169735
test,9399,0.09473961591720581
test,9400,0.009355499409139156
test,9401,0.018672779202461243
test,9402,0.03291583061218262
test,9403,0.02139377035200596
test,9404,0.008683844469487667
test,9405,0.02266422100365162
test,9406,0.005073076579719782
test,9407,0.0461198091506958
test,9528,0.046056248247623444
test,9529,0.015555860474705696
test,9530,0.04044950008392334
test,9531,0.02230004407465458
test,9532,0.021377962082624435
test,9533,0.011656595394015312
test,9534,0.0228571854531765
test,9535,0.023378806188702583
test,9536,0.012710478156805038
test,9537,0.020805900916457176
test,9538,0.015646347776055336
test,9539,0.06253687292337418
test,9540,0.013271101750433445
test,9541,0.034017011523246765
test,9542,0.024634189903736115
test,9543,0.04595767706632614
test,9544,0.014179308898746967
test,9545,0.022867847234010696
test,9546,0.049973923712968826
test,9547,0.009713197126984596
test,9548,0.03441692888736725
test,9549,0.02698611281812191
test,9550,0.03344142809510231
test,9551,0.01674618571996689
test,9553,0.23534709215164185
test,9554,0.011375307105481625
test,9555,0.013268349692225456
test,9556,0.18613848090171814
test,9557,0.020018285140395164
test,9559,0.0181947760283947
test,9561,0.01024087518453598
test,9562,0.027225568890571594
test,9563,0.009095612913370132
test,9564,0.026983845978975296
test,9565,0.06187378987669945
test,9566,0.02200053632259369
test,9567,0.02058720961213112
test,9568,0.03092663176357746
test,9569,0.03372614085674286
test,9570,0.016291605308651924
test,9571,0.033878572285175323
test,9572,0.055307503789663315
test,9576,0.07472694665193558
test,9577,0.15100586414337158
test,9578,0.02794387936592102
test,9579,0.0695285052061081
test,9580,0.029955681413412094
test,9581,0.18478156626224518
test,9582,0.026861581951379776
test,9583,0.022101355716586113
test,9585,0.03746742010116577
test,9587,0.01795937865972519
test,9589,0.04371077939867973
test,9590,0.0387822724878788
test,9591,0.013218679465353489
test,9592,0.02722248248755932
test,9593,0.014240051619708538
test,9595,0.07206954061985016
test,9596,0.038168344646692276
test,9598,0.03081505186855793
test,9599,0.10913495719432831
test,9600,0.017073465511202812
test,9602,0.050529662519693375
test,9607,0.04725378379225731
test,9608,0.045787181705236435
test,9610,0.02006164751946926
test,9612,0.022760922089219093
test,9614,0.03444765508174896
test,9615,0.022910315543413162
test,9616,0.025987816974520683
test,9617,0.017260126769542694
test,9618,0.044593602418899536
test,9622,0.042681049555540085
test,9623,0.018440645188093185
